ProductID,ProductName,Category,Price,Stock
1764,Such,Electronics,650.74,322
1765,Actually,Electronics,207.74,407
1766,Finally,Toys,526.15,44
1767,Him,Toys,438.65,66
1768,Response,Toys,334.84,485
1769,Act,Food,10.04,493
1770,Movie,Home,26.26,383
1771,Might,Books,431.17,406
1772,Vote,Books,738.81,133
1773,Ask,Sports,19.82,444
1774,Bring,Electronics,123.06,42
1775,Ago,Toys,778.32,199
1776,Shoulder,Electronics,421.39,67
1777,Born,Home,180.55,39
1778,Tree,Toys,456.81,482
1779,Bring,Toys,923.64,230
1780,Commercial,Food,816.02,333
1781,Measure,Sports,514.58,41
1782,Us,Sports,586.53,224
1783,On,Sports,300.17,159
1784,Government,Clothing,324.32,479
1785,Stuff,Books,548.2,26
1786,Able,Books,838.27,5
1787,Moment,Toys,834.67,373
1788,Another,Clothing,859.2,478
1789,Focus,Home,242.26,296
1790,Machine,Food,180.23,244
1791,Hear,Clothing,108.08,64
1792,Then,Toys,819.85,162
1793,Raise,Home,52.27,44
1794,Student,Home,535.16,420
1795,Value,Electronics,451.23,201
1796,Yet,Clothing,434.72,320
1797,Center,Books,658.49,59
1798,His,Sports,50.32,278
1799,Full,Sports,901.93,489
1800,Writer,Electronics,476.52,310
1801,Just,Sports,47.25,444
1802,Us,Books,567.37,402
1803,Speech,Clothing,595.44,73
1804,Ask,Books,713.49,325
1805,Magazine,Books,409.47,264
1806,Rock,Sports,348.57,89
1807,Result,Toys,720.49,141
1808,Television,Clothing,103.9,159
1809,Defense,Food,376.85,427
1810,Summer,Sports,64.58,463
1811,Probably,Books,952.53,399
1812,Network,Sports,539.49,378
1813,Effect,Food,713.98,69
1814,Memory,Clothing,375.72,5
1815,Then,Toys,819.48,33
1816,Attorney,Toys,875.56,13
1817,Suddenly,Electronics,298.59,456
1818,Stock,Books,278.47,146
1819,Practice,Toys,558.04,445
1820,His,Books,299.29,287
1821,Important,Clothing,688.01,392
1822,Line,Clothing,887.71,217
1823,Hard,Toys,258.51,301
1824,Southern,Clothing,598.76,41
1825,Ability,Toys,767.44,376
1826,Report,Clothing,653.44,234
1827,Take,Home,363.05,306
1828,Lot,Food,496.8,54
1829,Speak,Toys,706.86,201
1830,Morning,Home,981.78,148
1831,Detail,Electronics,514.46,346
1832,Training,Toys,228.57,96
1833,Assume,Sports,702.19,33
1834,Answer,Toys,118.22,252
1835,Appear,Home,403.68,38
1836,Team,Sports,972.62,85
1837,East,Electronics,222.72,282
1838,Store,Sports,942.36,220
1839,Live,Food,474.35,96
1840,Wife,Electronics,342.55,12
1841,Require,Home,783.31,264
1842,Agree,Clothing,13.03,161
1843,Authority,Food,849.01,11
1844,Bed,Books,386.49,440
1845,Quality,Toys,781.42,137
1846,Store,Food,41.31,128
1847,Focus,Books,598.77,185
1848,Describe,Home,291.4,1
1849,Coach,Food,351.37,333
1850,Next,Sports,437.3,151
1851,Mission,Clothing,702.44,461
1852,Decide,Electronics,147.49,42
1853,Effect,Home,566.64,171
1854,Exactly,Electronics,470.95,374
1855,Hand,Home,379.78,212
1856,Challenge,Food,975.38,38
1857,Significant,Clothing,501.24,78
1858,Couple,Home,419.78,412
1859,Carry,Clothing,513.04,423
1860,Billion,Books,556.47,188
1861,Another,Home,627.39,414
1862,Where,Clothing,583.52,374
1863,Girl,Clothing,835.49,159
1864,Whether,Food,843.84,38
1865,Over,Books,241.95,309
1866,West,Toys,283.01,452
1867,Range,Books,514.35,471
1868,Three,Food,138.44,37
1869,Figure,Food,19.35,52
1870,Continue,Home,424.35,452
1871,Both,Home,983.3,164
1872,Congress,Home,794.09,99
1873,Suggest,Clothing,797.93,138
1874,Whole,Toys,339.18,374
1875,Result,Food,344.68,459
1876,Lawyer,Toys,648.28,389
1877,Public,Electronics,785.85,131
1878,Although,Home,526.06,264
1879,Week,Toys,765.91,25
1880,On,Home,724.99,238
1881,Others,Toys,493.34,175
1882,Service,Home,707.02,40
1883,Sense,Food,921.42,11
1884,Now,Electronics,269.94,43
1885,Name,Food,737.82,87
1886,Analysis,Sports,272.58,215
1887,Under,Books,327.73,326
1888,Form,Sports,496.67,495
1889,Career,Books,83.44,212
1890,World,Food,879.38,419
1891,Country,Home,874.75,407
1892,Current,Electronics,12.79,389
1893,Network,Toys,18.47,485
1894,Idea,Sports,679.47,79
1895,Budget,Books,397.87,420
1896,Throughout,Home,263.4,187
1897,Without,Sports,913.32,454
1898,Idea,Books,5.22,231
1899,Practice,Electronics,136.31,269
1900,Offer,Electronics,110.45,445
1901,Front,Books,874.65,486
1902,Car,Food,11.83,175
1903,Assume,Food,653.52,449
1904,Movie,Sports,614.95,323
1905,Drug,Books,59.15,13
1906,Employee,Sports,691.58,87
1907,Sell,Books,214.69,96
1908,Feeling,Sports,866.06,341
1909,Power,Clothing,56.62,303
1910,Just,Sports,729.13,482
1911,Task,Toys,136.3,358
1912,Better,Books,169.36,443
1913,Visit,Books,574.56,88
1914,Wear,Electronics,421.39,111
1915,Memory,Home,260.6,131
1916,Way,Clothing,686.08,190
1917,He,Clothing,206.96,321
1918,Sing,Clothing,805.4,427
1919,Record,Sports,288.1,246
1920,Yard,Clothing,35.17,293
1921,Open,Food,633.69,108
1922,Campaign,Food,5.19,243
1923,Here,Food,237.94,138
1924,Response,Food,271.28,412
1925,Forget,Clothing,235.24,361
1926,Other,Toys,713.94,175
1927,Site,Books,717.82,476
1928,Program,Food,863.57,112
1929,Throw,Toys,164.3,454
1930,Peace,Electronics,112.64,358
1931,Raise,Food,887.82,243
1932,Than,Food,293.38,225
1933,Section,Electronics,219.17,61
1934,Hair,Toys,574.4,54
1935,Director,Sports,717.61,296
1936,Early,Toys,851.18,207
1937,Small,Food,160.87,219
1938,Meeting,Books,166.83,394
1939,Task,Books,148.96,44
1940,Establish,Food,262.74,218
1941,Pattern,Books,443.21,21
1942,Provide,Clothing,141.26,203
1943,Table,Books,337.33,232
1944,Road,Home,762.13,268
1945,Country,Sports,147.76,298
1946,Language,Books,120.69,263
1947,Whose,Food,771.53,234
1948,May,Food,43.21,337
1949,Perform,Electronics,181.49,67
1950,Not,Food,906.41,141
1951,Set,Sports,27.07,145
1952,Direction,Sports,994.65,73
1953,Until,Books,271.75,290
1954,Real,Food,184.0,250
1955,Change,Electronics,734.12,179
1956,Response,Clothing,868.4,377
1957,Course,Books,815.46,412
1958,Pull,Sports,701.35,398
1959,Computer,Sports,431.63,474
1960,Leave,Sports,643.49,256
1961,Family,Food,101.13,139
1962,Listen,Food,436.01,240
1963,Off,Toys,872.45,313
1964,Fall,Home,626.84,343
1965,Apply,Food,353.71,186
1966,Than,Sports,199.84,62
1967,Box,Electronics,272.86,63
1968,Black,Sports,847.5,57
1969,Apply,Toys,843.07,162
1970,Citizen,Electronics,661.79,326
1971,School,Home,553.95,257
1972,Cultural,Sports,894.27,356
1973,Statement,Books,21.71,134
1974,Way,Books,354.87,80
1975,Water,Home,370.58,335
1976,Professional,Toys,771.8,336
1977,Note,Books,495.53,83
1978,Put,Books,690.79,500
1979,Per,Food,179.89,76
1980,Painting,Toys,12.39,371
1981,Body,Toys,251.56,269
1982,Single,Books,876.47,54
1983,Summer,Toys,182.98,435
1984,Eight,Clothing,397.64,452
1985,Treat,Food,691.96,321
1986,Fast,Sports,372.94,381
1987,Win,Toys,601.89,352
1988,Race,Food,51.28,443
1989,President,Food,96.38,211
1990,Recognize,Books,543.05,232
1991,Contain,Toys,718.76,364
1992,Trade,Books,593.0,314
1993,Follow,Home,320.06,72
1994,See,Clothing,341.03,322
1995,Group,Electronics,645.4,105
1996,List,Clothing,122.36,389
1997,Big,Home,385.66,71
1998,However,Sports,157.79,175
1999,Dark,Home,659.82,4
2000,Up,Books,766.19,173
