OrderID,ProductID,Quantity,TotalPrice
8529,536,7,5340.3
8530,1443,2,1401.82
8531,1217,7,1294.86
8532,1120,2,1668.38
8532,1455,7,5482.54
8532,748,9,3636.18
8533,637,3,1667.97
8534,1900,10,1104.5
8534,1078,1,954.73
8534,1129,1,828.03
8534,376,8,6071.6
8534,280,4,511.36
8535,283,8,4639.44
8535,186,4,2849.56
8535,1338,2,1805.64
8535,890,2,1750.38
8536,190,6,1569.0
8536,747,6,5238.84
8536,1502,7,6779.01
8536,867,9,581.22
8537,133,2,161.92
8537,1645,4,1180.84
8538,1837,10,2227.2
8539,317,3,1575.57
8539,1281,8,5262.16
8539,1988,1,51.28
8539,1223,1,862.29
8539,1773,10,198.2
8540,1012,5,4923.5
8541,1754,1,95.08
8541,116,3,1623.42
8542,485,1,850.42
8542,398,6,785.28
8542,877,10,7386.5
8543,1908,9,7794.54
8543,256,8,6659.52
8544,104,9,2278.53
8544,937,6,2035.02
8544,1367,4,2242.8
8544,1822,8,7101.68
8545,630,5,102.45
8545,1210,8,7257.04
8545,1090,5,2050.0
8546,1751,8,7323.68
8546,280,9,1150.56
8546,1580,2,638.8
8546,1042,1,203.82
8547,1676,10,180.7
8547,1683,4,2930.88
8548,491,1,831.16
8548,839,4,3355.56
8549,457,7,216.86
8549,1525,10,8144.9
8549,1444,7,4322.64
8549,1047,2,1111.76
8550,1899,9,1226.79
8550,493,3,2667.27
8550,1857,2,1002.48
8550,4,4,2671.36
8550,66,10,9411.1
8551,659,3,871.14
8551,1790,5,901.15
8551,1778,6,2740.86
8551,1965,2,707.42
8551,1407,3,688.8
8552,1161,9,1477.35
8552,18,4,345.64
8552,750,10,230.7
8553,545,10,9618.9
8553,483,3,31.53
8553,857,4,2544.4
8553,1352,1,88.49
8553,686,8,7959.44
8554,1572,4,2657.96
8554,1635,9,4992.57
8554,1768,2,669.68
8555,622,8,639.36
8556,1675,6,2555.22
8556,626,2,1125.48
8556,195,4,1956.32
8556,1350,9,1050.66
8556,314,9,3001.41
8557,1643,8,6903.04
8557,1727,2,752.22
8557,1338,8,7222.56
8557,1142,1,651.2
8558,596,6,3991.44
8559,1624,6,1337.1
8559,113,4,2637.44
8559,1828,5,2484.0
8559,381,7,1063.72
8560,567,5,3347.8
8560,1150,1,687.86
8561,425,2,1765.76
8561,953,4,3632.84
8561,1029,1,528.69
8561,419,6,274.26
8562,864,10,9813.5
8562,1023,9,3270.15
8563,1764,3,1952.22
8563,1219,3,2074.59
8563,1101,7,6291.39
8563,365,10,5835.0
8563,1535,2,1697.7
8564,90,4,1526.04
8564,1121,10,7854.7
8564,751,9,5742.9
8565,1807,7,5043.43
8565,1954,7,1288.0
8565,1230,7,4535.93
8566,596,5,3326.2
8567,231,5,142.35
8567,1258,6,4953.0
8567,820,10,2815.6
8568,759,8,2975.92
8568,1833,5,3510.95
8568,602,8,6468.8
8568,442,2,1467.8
8569,977,2,317.22
8569,1452,4,2967.04
8569,1042,8,1630.56
8569,1833,9,6319.71
8570,136,5,1241.85
8570,1430,9,8217.27
8570,1847,2,1197.54
8571,938,2,1587.34
8571,1737,3,1830.93
8572,402,1,358.62
8572,1627,1,506.47
8572,724,3,942.84
8572,1297,4,461.04
8572,620,5,2756.55
8573,966,2,1203.08
8574,1539,5,3710.9
8574,477,7,4170.74
8574,1046,10,2373.5
8574,1423,2,1991.9
8575,1134,10,3448.2
8575,1009,5,4843.5
8575,1128,2,1467.68
8576,21,7,4578.91
8576,1315,6,5320.08
8577,1581,10,7270.4
8577,1707,4,1890.4
8577,415,9,4112.55
8578,1800,4,1906.08
8578,1912,1,169.36
8578,805,3,2434.56
8578,1663,9,1838.97
8579,1165,4,2571.64
8579,1617,3,351.18
8580,1996,4,489.44
8581,1041,5,4731.2
8581,934,9,3634.56
8582,752,8,4618.16
8582,1205,4,491.76
8582,1594,5,2946.85
8583,394,1,947.18
8583,144,9,8487.72
8583,930,4,1258.48
8583,553,4,3227.96
8584,565,8,7652.96
8584,690,9,1007.55
8584,1403,5,3872.1
8584,639,9,3920.67
8585,955,4,3063.48
8585,598,10,468.0
8586,733,5,4779.25
8586,1721,9,5465.07
8586,1283,9,1006.92
8587,1393,2,1610.68
8587,1939,10,1489.6
8587,1020,2,1284.34
8587,1039,9,870.12
8587,362,9,2651.04
8588,1969,1,843.07
8588,862,1,769.98
8588,1597,9,2890.35
8588,194,2,405.6
8589,1003,1,433.92
8589,852,5,3311.9
8589,616,4,328.08
8589,1701,9,5530.32
8589,1001,3,1803.78
8590,596,6,3991.44
8591,26,3,1490.55
8592,700,7,1233.89
8593,1857,1,501.24
8593,1688,7,4118.31
8593,441,3,2189.94
8594,1455,8,6265.76
8594,1549,3,469.02
8594,794,7,610.26
8594,565,7,6696.34
8595,306,6,4284.84
8595,371,9,2810.7
8595,874,1,886.16
8595,1127,1,208.8
8595,940,2,951.62
8596,1760,9,3886.29
8596,320,6,1539.54
8597,357,8,7401.84
8597,1127,6,1252.8
8598,138,2,1026.76
8598,1978,2,1381.58
8598,898,8,6274.88
8599,1677,8,5086.8
8599,1634,7,6189.61
8599,699,10,63.7
8599,482,9,1366.38
8600,1399,4,3359.4
8600,547,7,6839.14
8601,53,1,361.03
8601,496,2,1332.04
8601,1206,4,2843.0
8601,1498,5,4713.65
8602,1684,4,3638.36
8603,1894,5,3397.35
8604,1748,4,246.08
8605,677,7,6181.28
8605,850,4,333.24
8605,807,4,1163.92
8605,1819,4,2232.16
8605,249,1,542.3
8606,295,1,846.03
8606,602,8,6468.8
8606,1883,3,2764.26
8607,1639,10,7528.7
8608,1003,1,433.92
8608,1744,9,5454.54
8608,210,2,867.34
8608,459,3,2751.0
8609,1654,4,3610.48
8609,237,4,245.92
8609,1551,10,7302.8
8610,597,2,418.36
8611,894,7,5403.16
8611,668,5,183.0
8611,1960,5,3217.45
8611,933,9,8539.92
8611,1135,9,4253.94
8612,856,5,3076.15
8612,1843,3,2547.03
8612,1360,8,4346.88
8612,477,1,595.82
8613,223,4,612.28
8614,841,10,3643.0
8614,1726,3,2690.25
8615,657,6,1324.08
8616,609,10,4187.5
8616,253,7,1476.58
8616,216,9,6632.46
8616,1179,10,3702.4
8617,1346,10,6252.6
8617,1202,1,711.86
8618,1376,3,2103.81
8619,709,5,2867.25
8619,1518,4,2301.2
8619,1286,5,4185.55
8620,1981,10,2515.6
8620,1780,6,4896.12
8620,1010,1,334.88
8620,1044,3,635.97
8621,464,7,765.31
8622,977,9,1427.49
8622,1926,5,3569.7
8622,17,10,4545.4
8623,279,1,745.82
8623,356,9,5033.07
8624,1089,7,6775.37
8625,1174,1,423.62
8625,1341,4,192.32
8625,570,2,1817.6
8625,491,7,5818.12
8626,684,6,5864.04
8626,1633,5,691.45
8626,1363,5,3093.05
8627,80,4,817.96
8627,1283,2,223.76
8627,312,5,2538.35
8627,245,3,1268.73
8628,1131,8,7031.36
8628,1398,10,5982.9
8628,1362,3,218.82
8628,1697,7,2150.54
8628,693,10,4386.0
8629,1904,10,6149.5
8629,1830,3,2945.34
8629,1389,3,1768.65
8629,709,5,2867.25
8629,583,10,1063.5
8630,1374,9,376.83
8630,1211,7,5249.23
8630,1221,4,1131.48
8631,1296,2,1578.62
8632,755,4,1878.76
8633,1834,8,945.76
8633,1810,6,387.48
8633,1047,1,555.88
8633,1131,7,6152.44
8634,1646,2,688.86
8634,1734,2,613.5
8634,1057,3,166.98
8635,1429,7,6666.8
8636,1146,2,1539.8
8636,14,10,3846.9
8636,1839,3,1423.05
8636,1334,9,1150.74
8637,1967,5,1364.3
8637,824,9,2301.66
8637,1128,10,7338.4
8637,126,2,1932.0
8638,1382,1,608.95
8638,566,5,719.25
8638,1349,4,3086.68
8638,1133,1,625.18
8639,229,9,378.54
8639,11,9,5835.06
8639,322,9,6325.29
8639,546,10,8555.0
8639,1486,9,8147.97
8640,816,6,3885.06
8640,1655,4,592.04
8641,1184,3,1549.08
8641,782,7,2384.69
8641,1338,6,5416.92
8641,328,1,498.1
8641,363,10,691.8
8642,1006,5,1145.55
8642,1291,9,8074.26
8642,665,3,1419.84
8642,651,7,2510.76
8642,413,3,2800.53
8643,429,1,608.68
8643,988,9,5294.61
8644,592,5,2865.6
8644,875,3,340.53
8644,978,4,794.16
8644,1771,5,2155.85
8644,537,1,515.44
8645,1928,3,2590.71
8645,482,10,1518.2
8645,1202,3,2135.58
8645,857,3,1908.3
8645,669,7,5696.88
8646,1936,1,851.18
8646,1963,7,6107.15
8646,845,4,3860.04
8646,1610,4,994.12
8646,1092,7,2058.91
8647,81,9,3733.74
8648,1308,4,700.08
8648,1146,3,2309.7
8648,346,9,4016.07
8649,1631,3,1771.2
8649,1459,3,2705.55
8650,1113,1,73.44
8650,478,7,193.2
8650,1558,2,400.14
8651,1364,5,2426.45
8651,1107,10,9372.4
8651,1311,10,453.5
8651,226,6,3291.06
8652,454,3,344.25
8652,692,7,730.31
8653,239,6,1036.62
8653,1990,1,543.05
8653,294,3,727.86
8653,432,5,3886.2
8654,946,7,6842.36
8654,1987,8,4815.12
8654,138,6,3080.28
8655,1445,5,2123.15
8656,1143,5,3062.85
8656,565,7,6696.34
8656,1535,4,3395.4
8656,1560,10,4971.4
8656,101,10,3546.8
8657,965,1,139.79
8657,1549,3,469.02
8657,819,2,1724.84
8657,370,5,1023.15
8657,1150,6,4127.16
8658,1330,8,6613.2
8658,1989,3,289.14
8658,313,1,180.49
8658,52,2,190.36
8658,583,7,744.45
8659,1697,5,1536.1
8659,816,8,5180.08
8659,939,7,5349.82
8659,1341,4,192.32
8659,537,1,515.44
8660,1894,2,1358.94
8661,1089,5,4839.55
8661,225,9,7813.35
8662,63,4,3659.64
8662,1401,1,314.05
8662,500,8,7078.8
8662,35,8,6449.12
8663,1994,8,2728.24
8663,1777,8,1444.4
8664,163,4,3999.72
8664,778,1,450.96
8664,1610,2,497.06
8665,357,2,1850.46
8665,1953,3,815.25
8665,1678,3,2581.08
8665,1285,2,1659.58
8666,1416,6,3142.92
8666,1219,5,3457.65
8666,382,3,2568.51
8666,514,7,4565.82
8666,288,8,3230.56
8667,1182,10,9846.4
8667,1377,8,2421.12
8667,507,10,6363.5
8668,1784,3,972.96
8668,1024,1,514.43
8668,1452,1,741.76
8669,1073,10,125.6
8669,539,4,2646.24
8670,1457,8,6307.52
8670,570,6,5452.8
8670,148,8,3857.28
8670,1248,3,1811.61
8671,756,7,2418.57
8671,1257,8,5907.28
8671,1018,1,672.17
8671,1408,7,5920.18
8672,1688,4,2353.32
8673,473,2,593.02
8673,1371,3,2779.5
8674,895,9,4348.53
8674,879,5,4452.2
8674,1780,4,3264.08
8675,974,4,954.04
8675,1981,6,1509.36
8676,394,7,6630.26
8676,998,2,1804.0
8676,1805,4,1637.88
8676,953,5,4541.05
8677,1665,3,153.69
8678,1330,9,7439.85
8678,810,5,1452.0
8679,717,8,7484.08
8679,1434,8,3149.2
8679,536,2,1525.8
8679,1268,8,7992.96
8680,773,2,1625.7
8680,1596,1,120.23
8681,1158,6,4376.88
8681,1930,8,901.12
8681,1021,7,1067.5
8681,1062,10,2537.4
8681,1666,10,6525.3
8682,1147,1,257.92
8682,1641,3,1478.73
8683,861,6,5642.04
8683,352,3,382.38
8684,94,7,4081.56
8684,906,4,3410.28
8684,1755,3,2680.53
8684,988,4,2353.16
8684,823,6,3672.84
8685,232,1,957.98
8685,1968,10,8475.0
8685,595,10,1491.6
8685,1624,7,1559.95
8685,112,3,120.36
8686,37,1,431.51
8687,219,8,5267.68
8687,1333,9,7634.25
8688,459,9,8253.0
8688,323,3,2202.78
8689,69,8,1528.72
8689,716,4,1280.44
8689,21,3,1962.39
8689,176,3,1797.87
8689,1977,1,495.53
8690,1720,3,644.55
8691,1467,1,826.43
8691,1932,5,1466.9
8691,1541,5,3896.5
8691,1329,2,1545.32
8692,1626,1,90.5
8692,650,1,707.17
8692,62,8,1663.36
8692,65,8,506.8
8693,855,6,4156.38
8693,1433,6,154.08
8693,1513,6,2584.2
8693,1280,1,376.34
8694,533,4,2394.2
8694,1059,2,1365.42
8695,1454,1,772.36
8696,851,4,2426.24
8696,707,3,424.17
8696,222,7,1746.78
8696,995,6,2858.94
8696,1102,7,1937.67
8697,919,9,3838.32
8697,1515,8,3071.76
8697,1938,3,500.49
8697,117,8,357.52
8698,1746,5,901.75
8698,931,8,6344.08
8699,18,6,518.46
8700,1965,3,1061.13
8700,374,4,2902.96
8700,1483,10,585.9
8701,816,6,3885.06
8701,668,6,219.6
8701,1382,4,2435.8
8701,946,3,2932.44
8702,967,1,37.86
8702,539,4,2646.24
8702,612,7,4404.54
8702,1057,10,556.6
8702,1429,4,3809.6
8703,718,5,3777.2
8703,11,7,4538.38
8704,1638,7,894.18
8704,1212,8,7190.4
8705,1419,10,8447.0
8706,632,8,4556.24
8706,1585,2,1840.56
8706,1882,8,5656.16
8706,763,7,3679.62
8706,1786,3,2514.81
8707,1762,2,1889.36
8707,799,4,3182.96
8707,582,7,223.58
8708,1451,5,4380.25
8708,631,8,1920.16
8708,429,5,3043.4
8708,1435,2,1174.22
8708,313,4,721.96
8709,642,2,1271.52
8710,612,8,5033.76
8711,96,3,899.22
8711,564,2,1476.76
8711,1614,2,1977.62
8712,383,4,1382.76
8712,1814,9,3381.48
8712,1228,6,3757.86
8713,1142,10,6512.0
8713,866,7,3710.0
8714,1623,2,834.94
8715,1840,2,685.1
8716,339,1,747.32
8716,1645,8,2361.68
8716,1007,1,587.94
8716,1256,8,1598.64
8717,1183,2,674.7
8717,1776,7,2949.73
8718,988,7,4118.03
8718,291,3,1452.87
8718,1161,3,492.45
8719,1433,9,231.12
8719,1630,2,296.3
8720,851,7,4245.92
8720,1599,4,2016.76
8721,1435,4,2348.44
8721,1841,8,6266.48
8721,1614,2,1977.62
8721,670,3,2611.17
8721,1270,4,1158.44
8722,1788,10,8592.0
8722,272,3,816.03
8722,5,6,4240.68
8723,19,3,870.66
8723,1917,2,413.92
8723,1224,3,2100.42
8723,590,7,6661.69
8723,459,5,4585.0
8724,1530,1,952.49
8725,713,10,3280.7
8725,1660,8,5414.4
8725,1814,9,3381.48
8726,865,5,2809.3
8727,1360,2,1086.72
8727,1445,6,2547.78
8727,434,9,2076.21
8727,930,10,3146.2
8728,835,9,1350.36
8729,1939,3,446.88
8729,1783,10,3001.7
8730,1342,1,273.03
8730,1718,3,1807.2
8731,306,9,6427.26
8732,1869,2,38.7
8733,738,5,4396.15
8733,1723,4,1816.96
8734,1746,4,721.4
8734,1581,9,6543.36
8734,405,2,1041.94
8734,1866,5,1415.05
8734,1061,1,549.27
8735,1730,9,5443.56
8735,1932,4,1173.52
8736,59,4,178.16
8736,667,7,5565.98
8737,1706,7,632.03
8737,1150,6,4127.16
8737,175,2,1170.88
8738,1625,2,540.62
8738,1306,7,4994.15
8738,1533,4,341.08
8738,1531,2,1862.78
8739,460,3,2030.58
8739,800,6,2982.96
8739,353,3,2605.86
8740,1336,4,3429.36
8740,1338,7,6319.74
8740,697,7,3185.49
8741,1106,4,3866.64
8741,466,1,776.97
8742,414,7,4988.34
8742,22,2,20.58
8743,38,5,2932.25
8744,1153,6,1967.94
8744,1711,2,684.5
8744,153,2,205.7
8745,811,1,403.19
8745,1354,3,2416.41
8745,1343,6,3498.66
8745,1589,3,950.43
8746,1575,9,2696.31
8746,124,2,1931.02
8747,1602,8,2374.64
8747,1759,3,1691.34
8747,1585,5,4601.4
8747,210,8,3469.36
8747,730,6,4947.36
8748,1452,7,5192.32
8748,1777,7,1263.85
8748,1704,4,498.32
8748,1110,9,7991.64
8748,1016,6,2200.02
8749,444,10,8190.0
8750,896,7,6375.25
8750,747,2,1746.28
8750,1920,8,281.36
8751,1947,8,6172.24
8751,1019,4,1189.12
8751,439,8,5141.04
8751,385,9,6704.37
8752,1270,5,1448.05
8752,1711,3,1026.75
8752,408,3,675.27
8752,690,4,447.8
8753,106,1,974.33
8753,1998,2,315.58
8753,348,9,4427.28
8753,389,1,91.02
8753,515,8,3126.96
8754,1681,8,3028.24
8755,1398,1,598.29
8756,750,4,92.28
8756,1761,7,3335.36
8757,757,9,8848.62
8758,1964,5,3134.2
8758,1720,5,1074.25
8758,586,10,4621.2
8758,1244,4,2654.24
8759,480,6,3052.62
8759,556,1,135.04
8759,761,8,3105.52
8759,1210,7,6349.91
8759,1128,4,2935.36
8760,1172,8,3485.6
8760,361,6,997.74
8761,1516,1,303.89
8761,1861,8,5019.12
8761,1191,10,8675.8
8761,1119,6,3062.28
8762,84,10,5584.2
8762,1396,2,32.6
8762,772,2,553.1
8762,1234,1,840.9
8762,1581,9,6543.36
8763,681,4,3840.24
8763,954,3,2985.36
8764,160,3,747.81
8765,48,1,61.24
8765,1251,5,1067.15
8766,526,5,3857.0
8767,594,7,2207.66
8767,8,6,5555.76
8767,542,8,3706.32
8767,1853,6,3399.84
8767,1779,7,6465.48
8768,1292,1,222.65
8768,488,8,7826.48
8768,1614,8,7910.48
8769,1621,1,227.92
8769,182,4,2668.0
8769,268,4,3850.36
8770,396,9,7926.93
8770,271,10,6798.3
8770,1913,2,1149.12
8771,1699,1,462.61
8772,987,8,7496.8
8772,1690,4,1092.08
8773,1847,9,5388.93
8773,1341,10,480.8
8773,666,4,3673.12
8773,46,9,1114.92
8773,14,7,2692.83
8774,177,4,2214.16
8774,1054,9,4397.94
8774,824,3,767.22
8775,203,5,1374.8
8775,483,7,73.57
8776,418,4,3144.44
8776,927,9,1745.01
8776,1554,4,3422.4
8776,400,2,84.08
8776,77,8,7660.72
8777,103,6,1879.14
8777,663,8,3304.64
8778,920,10,2324.1
8779,789,2,121.88
8779,532,8,1627.68
8780,1146,3,2309.7
8780,1013,9,6781.59
8781,1016,8,2933.36
8781,782,3,1022.01
8781,149,8,3005.28
8782,823,3,1836.42
8782,1554,7,5989.2
8782,1232,1,486.23
8782,1891,4,3499.0
8783,635,10,2839.8
8783,1137,6,4231.2
8783,526,8,6171.2
8783,501,1,968.18
8783,756,2,691.02
8784,1739,6,4407.54
8784,165,2,1447.8
8784,1908,2,1732.12
8785,231,9,256.23
8785,679,4,505.84
8785,453,10,4147.1
8786,1418,10,4402.4
8787,281,2,1558.8
8788,544,2,1791.76
8788,797,6,1051.44
8788,350,4,1293.52
8788,669,10,8138.4
8788,460,2,1353.72
8789,393,5,1308.0
8789,1251,7,1494.01
8789,449,1,754.57
8789,1518,4,2301.2
8790,1379,6,2045.64
8790,1867,10,5143.5
8790,50,2,684.42
8790,1104,5,2206.45
8790,1722,9,8633.25
8791,329,9,1033.38
8791,732,3,940.74
8791,890,6,5251.14
8792,1929,3,492.9
8792,676,1,620.14
8792,1145,2,1242.46
8792,15,9,194.85
8793,1138,9,3714.93
8793,1784,3,972.96
8794,1802,3,1702.11
8794,1304,6,290.64
8794,1005,5,2881.0
8794,1363,5,3093.05
8794,1629,9,4070.07
8795,1773,1,19.82
8795,307,5,1390.8
8795,1465,9,7178.49
8796,1925,5,1176.2
8796,412,2,1770.94
8796,1799,2,1803.86
8797,1909,3,169.86
8797,504,4,1870.72
8797,114,5,3773.05
8798,1699,1,462.61
8798,1866,2,566.02
8798,1739,8,5876.72
8799,1518,4,2301.2
8799,755,3,1409.07
8799,597,5,1045.9
8800,374,10,7257.4
8801,1521,7,6593.02
8801,1492,7,2879.24
8801,1505,4,3329.0
8802,1570,3,1725.36
8803,1267,9,6589.89
8803,1650,8,1679.76
8804,1744,2,1212.12
8804,1570,7,4025.84
8804,1468,2,226.46
8804,1871,5,4916.5
8805,804,4,478.2
8805,1100,3,94.47
8805,951,5,3223.1
8805,546,4,3422.0
8806,1907,7,1502.83
8806,773,10,8128.5
8806,1628,9,1849.95
8806,310,3,189.99
8807,379,3,1928.07
8807,75,2,1981.32
8808,941,4,2365.04
8809,33,4,3299.6
8809,135,8,4615.04
8810,815,9,3698.46
8810,1583,3,1564.08
8810,149,8,3005.28
8811,302,5,1918.65
8811,171,10,7971.7
8812,1042,1,203.82
8812,471,8,6747.52
8813,890,8,7001.52
8813,247,7,4312.56
8813,1759,8,4510.24
8814,1395,10,162.0
8814,1193,6,5793.0
8814,1814,8,3005.76
8814,562,7,4905.67
8814,1779,2,1847.28
8815,659,8,2323.04
8816,189,1,165.42
8816,125,2,1318.0
8817,671,6,2736.3
8818,1252,3,2699.49
8818,1743,8,7179.28
8818,399,9,410.85
8818,1629,5,2261.15
8818,1882,5,3535.1
8819,946,9,8797.32
8819,366,3,512.34
8819,1101,5,4493.85
8819,1852,5,737.45
8820,1853,5,2833.2
8820,1702,3,1233.9
8820,509,3,2755.35
8820,371,2,624.6
8821,994,10,8053.2
8821,435,4,1453.6
8822,623,5,262.1
8822,825,2,1345.76
8822,84,9,5025.78
8822,1601,8,4043.12
8822,438,3,2759.76
8823,371,5,1561.5
8823,258,4,1627.48
8823,1114,3,1006.41
8823,1385,6,1575.18
8824,1343,2,1166.22
8825,149,8,3005.28
8826,1405,1,719.17
8826,347,8,5523.76
8826,1799,9,8117.37
8827,923,5,4450.35
8827,1363,1,618.61
8828,35,5,4030.7
8829,1771,7,3018.19
8829,1219,2,1383.06
8830,828,1,842.54
8830,1104,5,2206.45
8830,1974,4,1419.48
8830,277,6,5296.02
8831,1796,3,1304.16
8831,1885,9,6640.38
8831,1057,4,222.64
8832,1921,9,5703.21
8832,736,6,2741.28
8832,1827,1,363.05
8832,690,10,1119.5
8832,936,8,4264.56
8833,73,2,109.8
8834,661,7,2422.7
8834,1101,3,2696.31
8835,1933,10,2191.7
8835,707,5,706.95
8835,1519,4,3667.48
8836,1853,10,5666.4
8836,1569,4,1424.16
8837,601,6,5323.32
8837,532,7,1424.22
8837,976,9,7400.88
8838,1977,1,495.53
8839,484,8,5228.32
8839,1808,4,415.6
8839,1449,6,1875.78
8839,1631,2,1180.8
8839,546,9,7699.5
8840,1324,6,2247.96
8840,396,2,1761.54
8841,994,3,2415.96
8841,765,6,3558.48
8842,959,8,2463.04
8842,68,3,750.84
8842,220,10,4928.2
8842,1943,8,2698.64
8842,762,4,3552.24
8843,1903,6,3921.12
8843,1432,1,349.65
8844,1369,6,4911.42
8844,1811,2,1905.06
8844,856,4,2460.92
8845,1406,1,703.34
8845,993,5,3910.45
8845,1878,6,3156.36
8845,1038,10,9317.9
8845,1321,3,1963.65
8846,1668,1,955.78
8846,224,8,4570.88
8847,1513,9,3876.3
8847,697,2,910.14
8847,276,1,769.23
8847,687,9,1915.38
8847,1953,9,2445.75
8848,481,8,3091.12
8848,359,8,1167.76
8848,1031,2,1907.56
8849,1025,5,4378.6
8849,363,2,138.36
8849,428,4,530.16
8849,1301,10,1693.9
8850,784,6,2022.24
8850,1859,3,1539.12
8850,1036,6,3537.84
8850,969,7,563.22
8851,1283,7,783.16
8852,1388,6,3134.64
8852,227,9,5011.02
8852,856,4,2460.92
8853,1330,10,8266.5
8853,1898,2,10.44
8853,995,9,4288.41
8853,90,8,3052.08
8854,977,7,1110.27
8854,829,3,441.15
8854,688,9,7795.53
8854,1868,6,830.64
8854,1782,5,2932.65
8855,54,10,2094.3
8855,285,2,277.5
8855,380,2,309.56
8855,560,10,5709.2
8856,956,5,4287.5
8856,1183,9,3036.15
8856,1951,10,270.7
8857,1796,6,2608.32
8857,1140,8,4924.56
8857,1415,10,2024.4
8857,173,1,273.31
8857,526,2,1542.8
8858,1257,6,4430.46
8858,1507,4,1201.44
8859,908,3,1207.53
8859,1499,6,2028.24
8859,1671,2,654.24
8859,765,4,2372.32
8859,690,9,1007.55
8860,1682,6,2968.5
8860,230,9,1300.68
8860,1704,8,996.64
8860,409,5,1198.45
8861,553,4,3227.96
8861,869,2,1027.5
8862,467,6,1199.82
8862,1298,1,211.35
8862,680,10,8104.2
8862,1423,9,8963.55
8863,1851,3,2107.32
8863,408,1,225.09
8863,216,1,736.94
8863,1325,2,656.76
8863,1536,1,820.69
8864,1393,5,4026.7
8864,807,3,872.94
8864,248,3,874.17
8864,1717,4,1576.16
8865,534,6,4010.28
8865,1330,4,3306.6
8866,1828,8,3974.4
8866,9,4,3579.4
8866,981,8,2605.04
8867,198,9,246.33
8867,908,6,2415.06
8867,815,6,2465.64
8867,1404,5,4287.1
8867,1108,2,119.52
8868,1410,10,4839.0
8868,1521,1,941.86
8869,1167,6,1945.62
8869,1522,8,389.2
8870,604,6,407.22
8870,1269,8,7567.12
8870,847,5,1541.15
8870,1220,6,5629.14
8871,1684,5,4547.95
8871,578,1,411.54
8872,727,3,2283.45
8873,457,8,247.84
8873,335,3,1025.07
8873,1942,3,423.78
8874,1688,9,5294.97
8875,453,4,1658.84
8876,1712,8,3275.76
8876,1793,9,470.43
8877,315,9,6245.37
8877,1606,5,4036.75
8877,154,7,6711.25
8877,794,5,435.9
8877,350,10,3233.8
8878,1153,7,2295.93
8878,632,8,4556.24
8879,657,10,2206.8
8879,944,3,2431.35
8879,1363,10,6186.1
8880,1715,7,5501.09
8881,909,9,1689.66
8882,1732,7,2453.36
8883,1599,5,2520.95
8883,588,6,5978.04
8883,1277,9,7248.33
8883,420,1,902.97
8883,1768,5,1674.2
8884,107,1,549.63
8884,481,9,3477.51
8884,480,1,508.77
8884,1613,3,2004.03
8885,1510,5,393.0
8885,525,4,288.88
8885,1059,6,4096.26
8885,753,5,4279.1
8885,1495,1,201.46
8886,1733,6,5494.74
8886,1663,4,817.32
8887,1493,6,1761.96
8887,1978,7,4835.53
8887,1373,6,558.6
8888,1829,4,2827.44
8888,1909,5,283.1
8889,1060,9,690.84
8889,1211,7,5249.23
8889,1006,2,458.22
8889,1503,8,723.04
8889,227,5,2783.9
8890,841,8,2914.4
8891,1761,2,952.96
8892,250,2,123.18
8892,1677,4,2543.4
8892,717,8,7484.08
8892,1173,1,629.8
8893,278,5,1264.05
8893,392,1,771.05
8894,936,3,1599.21
8894,1648,1,198.62
8894,1776,2,842.78
8895,539,9,5954.04
8895,842,6,468.06
8895,444,2,1638.0
8895,788,9,1267.74
8895,1160,6,1421.4
8896,136,3,745.11
8896,1231,2,257.38
8896,52,3,285.54
8897,685,7,2873.85
8897,1793,9,470.43
8897,204,8,1351.92
8898,279,8,5966.56
8898,391,5,3635.85
8898,1817,1,298.59
8898,1817,10,2985.9
8899,1042,2,407.64
8899,1704,1,124.58
8900,529,6,1215.54
8900,97,5,3045.55
8900,1212,4,3595.2
8900,220,6,2956.92
8901,824,6,1534.44
8901,1585,4,3681.12
8902,1957,9,7339.14
8903,199,7,4220.09
8903,272,4,1088.04
8904,1086,10,1670.5
8904,788,2,281.72
8904,208,9,6476.49
8904,941,8,4730.08
8904,1930,3,337.92
8905,1964,9,5641.56
8905,1129,3,2484.09
8905,163,10,9999.3
8905,1779,1,923.64
8905,920,2,464.82
8906,980,4,464.4
8906,493,6,5334.54
8906,426,7,5691.14
8907,1894,6,4076.82
8908,1100,1,31.49
8908,75,7,6934.62
8908,1383,4,2762.44
8908,1713,2,815.46
8909,1478,1,340.66
8909,352,9,1147.14
8909,1872,1,794.09
8909,650,10,7071.7
8909,1013,1,753.51
8910,1698,2,1604.96
8910,1855,10,3797.8
8910,559,3,2742.69
8910,1812,4,2157.96
8910,1471,6,4969.8
8911,971,1,929.2
8912,960,6,670.26
8912,1975,2,741.16
8912,196,10,8431.8
8913,786,4,3970.56
8913,767,3,1884.75
8914,585,3,2712.15
8914,1925,4,940.96
8914,756,5,1727.55
8915,524,4,146.52
8915,1737,1,610.31
8915,575,1,233.56
8915,1993,9,2880.54
8915,748,3,1212.06
8916,211,2,1206.56
8916,802,3,2785.02
8916,586,7,3234.84
8917,423,5,1180.75
8917,780,6,4324.62
8918,160,6,1495.62
8918,118,3,1389.9
8918,911,5,1725.75
8918,8,4,3703.84
8918,1287,10,2127.3
8919,1017,4,2711.92
8919,1652,3,1565.79
8920,1896,9,2370.6
