OrderID,CustomerID,OrderDate,Status
11756,2472,2024-01-22,Pending
11757,4896,2024-07-27,Pending
11758,780,2024-01-20,Cancelled
11759,4581,2024-10-03,Delivered
11760,1224,2024-11-16,Delivered
11761,1004,2024-11-02,Pending
11762,2184,2024-03-02,Pending
11763,537,2025-06-06,Shipped
11764,3769,2024-02-20,Pending
11765,1055,2025-05-25,Pending
11766,1820,2024-07-01,Shipped
11767,4174,2024-07-21,Delivered
11768,180,2025-08-27,Pending
11769,2177,2024-11-17,Shipped
11770,2592,2024-06-10,Pending
11771,2670,2024-05-24,Cancelled
11772,3331,2024-09-19,Pending
11773,2569,2024-04-10,Delivered
11774,3808,2023-12-28,Pending
11775,4395,2025-04-24,Cancelled
11776,3423,2024-12-10,Pending
11777,3263,2025-09-04,Shipped
11778,1796,2025-01-24,Pending
11779,2752,2025-01-24,Pending
11780,1672,2024-07-15,Delivered
11781,4707,2025-04-05,Pending
11782,4519,2024-02-19,Pending
11783,237,2024-11-15,Pending
11784,2510,2025-04-27,Pending
11785,2284,2024-04-11,Cancelled
11786,2623,2024-04-08,Delivered
11787,1259,2025-04-24,Shipped
11788,4827,2024-05-22,Cancelled
11789,1998,2024-04-15,Pending
11790,1450,2023-10-08,Cancelled
11791,2384,2025-06-25,Cancelled
11792,1565,2024-12-18,Delivered
11793,1999,2025-05-26,Shipped
11794,102,2025-02-21,Shipped
11795,1465,2024-07-09,Shipped
11796,3678,2024-04-01,Pending
11797,4435,2024-01-26,Delivered
11798,2120,2024-08-30,Pending
11799,2208,2024-02-02,Cancelled
11800,3674,2024-02-26,Delivered
11801,2520,2025-03-05,Pending
11802,1274,2024-06-14,Cancelled
11803,3206,2024-01-22,Shipped
11804,4933,2023-11-30,Delivered
11805,3388,2025-07-23,Delivered
11806,1206,2025-02-24,Delivered
11807,4052,2025-06-05,Shipped
11808,253,2025-02-18,Cancelled
11809,2625,2023-12-15,Pending
11810,4540,2024-05-24,Cancelled
11811,1676,2025-08-29,Pending
11812,3647,2023-10-10,Shipped
11813,4600,2025-01-11,Delivered
11814,553,2024-12-09,Pending
11815,1947,2024-03-24,Shipped
11816,2425,2024-12-14,Cancelled
11817,2556,2023-10-14,Shipped
11818,2627,2025-04-25,Pending
11819,3924,2025-06-30,Pending
11820,3552,2024-09-11,Cancelled
11821,95,2023-10-13,Pending
11822,3376,2025-03-07,Shipped
11823,1365,2024-10-27,Cancelled
11824,4420,2024-05-28,Shipped
11825,2603,2023-11-14,Pending
11826,1645,2025-04-07,Pending
11827,305,2025-02-26,Shipped
11828,4719,2025-07-25,Pending
11829,2098,2024-03-19,Pending
11830,1173,2024-08-13,Shipped
11831,2083,2024-04-17,Shipped
11832,1736,2024-11-19,Cancelled
11833,580,2024-05-13,Shipped
11834,1980,2024-02-07,Delivered
11835,3463,2025-02-11,Pending
11836,189,2025-05-16,Delivered
11837,2737,2024-10-02,Cancelled
11838,1203,2024-09-01,Shipped
11839,2205,2024-11-08,Shipped
11840,4750,2025-03-18,Pending
11841,1042,2024-12-06,Delivered
11842,4341,2024-10-07,Cancelled
11843,4364,2024-05-02,Delivered
11844,3555,2024-01-28,Shipped
11845,2193,2025-07-13,Pending
11846,4123,2023-09-13,Cancelled
11847,3318,2025-02-10,Pending
11848,971,2023-10-01,Shipped
11849,3024,2023-12-08,Shipped
11850,1551,2024-06-28,Delivered
11851,3292,2023-10-17,Delivered
11852,3367,2025-05-18,Pending
11853,704,2023-10-20,Shipped
11854,2395,2024-10-16,Shipped
11855,1565,2025-05-01,Pending
11856,570,2024-01-29,Cancelled
11857,2058,2025-05-24,Shipped
11858,413,2024-07-28,Delivered
11859,554,2023-10-30,Cancelled
11860,4021,2024-12-24,Pending
11861,4822,2024-09-25,Pending
11862,1568,2023-10-22,Cancelled
11863,3183,2024-05-25,Cancelled
11864,3131,2024-09-19,Cancelled
11865,3798,2024-12-26,Pending
11866,2232,2025-09-03,Cancelled
11867,3207,2025-03-06,Cancelled
11868,1762,2025-08-09,Pending
11869,859,2025-01-07,Shipped
11870,81,2024-11-26,Cancelled
11871,951,2023-12-10,Cancelled
11872,2197,2025-03-16,Shipped
11873,624,2024-10-28,Shipped
11874,3634,2025-09-06,Pending
11875,3591,2024-04-05,Cancelled
11876,4830,2024-02-26,Cancelled
11877,2417,2025-03-19,Shipped
11878,4190,2024-03-10,Delivered
11879,1444,2024-05-22,Cancelled
11880,3599,2023-12-23,Pending
11881,2357,2025-01-20,Shipped
11882,3750,2024-05-24,Delivered
11883,4159,2024-06-01,Pending
11884,831,2024-09-30,Pending
11885,3896,2025-08-23,Cancelled
11886,4679,2024-01-05,Cancelled
11887,2712,2024-12-20,Delivered
11888,3933,2025-07-13,Shipped
11889,3425,2024-06-09,Shipped
11890,10,2025-06-07,Pending
11891,2542,2024-12-15,Shipped
11892,1592,2024-08-22,Cancelled
11893,4019,2024-11-25,Cancelled
11894,11,2025-01-05,Delivered
11895,3795,2025-03-06,Delivered
11896,301,2024-12-21,Cancelled
11897,2820,2024-06-19,Delivered
11898,799,2024-04-19,Cancelled
11899,982,2024-03-07,Delivered
11900,4035,2025-05-27,Pending
11901,1219,2024-09-27,Shipped
11902,2579,2024-01-07,Shipped
11903,2577,2025-08-17,Delivered
11904,1290,2025-05-06,Delivered
11905,1116,2025-04-12,Pending
11906,756,2024-01-25,Delivered
11907,3104,2024-12-05,Delivered
11908,3711,2023-09-14,Pending
11909,133,2023-12-14,Delivered
11910,1428,2023-11-17,Pending
11911,1089,2024-07-31,Delivered
11912,2381,2024-09-06,Cancelled
11913,685,2025-02-21,Cancelled
11914,2149,2024-03-14,Shipped
11915,2821,2023-11-26,Cancelled
11916,2932,2024-06-22,Pending
11917,3582,2025-03-25,Pending
11918,4449,2024-03-21,Pending
11919,3601,2023-12-03,Delivered
11920,3598,2025-06-20,Pending
11921,602,2024-04-08,Shipped
11922,4203,2025-08-25,Cancelled
11923,2634,2024-06-05,Pending
11924,3104,2024-08-06,Cancelled
11925,2267,2024-01-01,Pending
11926,4960,2023-11-29,Delivered
11927,287,2025-06-11,Shipped
11928,276,2025-02-15,Pending
11929,521,2025-05-30,Shipped
11930,583,2024-08-14,Shipped
11931,725,2024-06-01,Pending
11932,3232,2023-12-16,Pending
11933,1167,2023-12-07,Delivered
11934,3003,2025-02-04,Pending
11935,2774,2025-03-20,Pending
11936,842,2023-09-23,Shipped
11937,2867,2025-08-01,Shipped
11938,3833,2025-05-11,Cancelled
11939,912,2024-08-30,Delivered
11940,4159,2025-02-20,Shipped
11941,1465,2024-12-01,Shipped
11942,1282,2024-05-15,Delivered
11943,741,2024-06-30,Shipped
11944,3112,2024-12-23,Pending
11945,1195,2024-10-06,Shipped
11946,3995,2025-06-15,Delivered
11947,292,2024-01-08,Shipped
11948,4671,2024-08-26,Pending
11949,4504,2023-09-23,Delivered
11950,1575,2025-05-26,Delivered
11951,3981,2025-09-06,Cancelled
11952,4989,2023-10-03,Shipped
11953,4327,2025-01-22,Pending
11954,148,2024-02-20,Cancelled
11955,1472,2024-11-19,Pending
11956,3001,2024-07-14,Shipped
11957,1921,2023-11-30,Pending
11958,1350,2024-08-04,Delivered
11959,3471,2025-02-08,Pending
11960,1518,2025-05-05,Pending
11961,204,2025-01-08,Delivered
11962,4827,2024-04-19,Delivered
11963,2339,2024-09-16,Delivered
11964,340,2025-01-01,Delivered
11965,3332,2024-07-25,Cancelled
11966,3881,2025-08-13,Pending
11967,368,2025-09-08,Shipped
11968,4764,2023-09-27,Cancelled
11969,4012,2023-11-22,Shipped
11970,4741,2024-04-23,Delivered
11971,271,2025-05-03,Delivered
11972,1954,2024-07-11,Delivered
11973,1643,2024-05-25,Cancelled
11974,4878,2025-08-23,Pending
11975,1250,2025-04-08,Shipped
11976,1646,2025-09-11,Shipped
11977,3209,2025-08-02,Shipped
11978,484,2024-05-24,Cancelled
11979,1599,2024-05-15,Delivered
11980,3423,2025-03-04,Cancelled
11981,3871,2023-11-12,Cancelled
11982,1734,2024-09-01,Pending
11983,362,2024-05-04,Shipped
11984,1823,2024-02-10,Pending
11985,2188,2025-07-05,Pending
11986,2817,2024-11-17,Shipped
11987,1335,2025-07-26,Cancelled
11988,4678,2025-01-17,Delivered
11989,4295,2024-06-07,Cancelled
11990,839,2024-08-24,Cancelled
11991,4464,2025-05-17,Shipped
11992,1006,2025-07-20,Shipped
11993,737,2023-09-29,Shipped
11994,2429,2025-08-30,Cancelled
11995,2476,2024-02-16,Shipped
11996,3301,2024-09-03,Shipped
11997,4319,2025-07-06,Pending
11998,1959,2025-01-21,Pending
11999,3620,2024-05-22,Delivered
12000,3816,2023-11-12,Shipped
12001,3321,2024-05-04,Delivered
12002,238,2024-07-20,Pending
12003,4602,2024-01-25,Shipped
12004,4200,2024-08-31,Delivered
12005,874,2024-12-29,Delivered
12006,1846,2025-06-06,Cancelled
12007,299,2024-02-22,Delivered
12008,3822,2025-02-18,Pending
12009,3011,2024-11-23,Shipped
12010,2144,2024-01-30,Shipped
12011,4957,2024-09-20,Shipped
12012,259,2025-09-01,Shipped
12013,2300,2025-01-29,Shipped
12014,3619,2024-05-19,Shipped
12015,1037,2024-11-19,Pending
12016,3577,2024-04-01,Shipped
12017,3951,2025-05-22,Pending
12018,2961,2024-08-13,Cancelled
12019,1322,2025-02-06,Shipped
12020,138,2025-01-23,Cancelled
12021,2365,2024-01-22,Shipped
12022,3753,2024-11-10,Delivered
12023,2982,2024-01-11,Cancelled
12024,2047,2024-07-27,Cancelled
12025,4955,2025-03-02,Cancelled
12026,1861,2024-09-20,Delivered
12027,4114,2024-05-30,Cancelled
12028,752,2023-11-01,Shipped
12029,2733,2024-07-16,Delivered
12030,2097,2024-01-08,Shipped
12031,4819,2025-05-23,Pending
12032,3899,2024-11-13,Cancelled
12033,3770,2024-05-03,Pending
12034,824,2023-10-30,Delivered
12035,1804,2025-02-05,Pending
12036,2469,2023-09-27,Cancelled
12037,106,2024-07-26,Shipped
12038,3218,2024-04-24,Delivered
12039,3096,2024-11-17,Shipped
12040,1173,2024-04-03,Shipped
12041,4024,2024-02-29,Delivered
12042,4350,2025-07-04,Delivered
12043,1050,2024-05-23,Delivered
12044,865,2024-12-17,Delivered
12045,3435,2024-05-23,Shipped
12046,2870,2024-06-26,Pending
12047,4791,2025-04-27,Pending
12048,2494,2024-08-14,Pending
12049,2107,2023-10-21,Delivered
12050,1086,2024-07-16,Shipped
12051,4413,2024-10-18,Delivered
12052,2534,2025-08-08,Shipped
12053,639,2025-07-17,Shipped
12054,3257,2024-04-04,Delivered
12055,62,2024-08-24,Cancelled
12056,3454,2025-03-11,Delivered
12057,835,2025-08-01,Shipped
12058,2505,2024-09-05,Delivered
12059,3438,2024-07-05,Delivered
12060,249,2025-04-13,Delivered
12061,4517,2024-08-10,Shipped
12062,549,2025-02-11,Delivered
12063,4120,2024-05-27,Shipped
12064,1455,2024-09-20,Pending
12065,4354,2024-07-02,Shipped
12066,1815,2024-12-28,Pending
12067,2436,2024-12-03,Pending
12068,1271,2023-11-04,Delivered
12069,1821,2024-09-17,Shipped
12070,4267,2025-08-09,Cancelled
12071,2943,2024-05-18,Cancelled
12072,4796,2023-10-14,Pending
12073,2695,2023-09-19,Shipped
12074,1209,2023-09-25,Delivered
12075,2487,2024-11-26,Shipped
12076,2269,2025-05-22,Shipped
12077,2923,2023-11-16,Delivered
12078,2195,2025-03-19,Cancelled
12079,3401,2025-03-16,Cancelled
12080,132,2024-05-20,Cancelled
12081,3370,2024-03-12,Pending
12082,4041,2024-04-06,Delivered
12083,1062,2025-08-25,Shipped
12084,3625,2024-11-08,Delivered
12085,3012,2025-04-08,Delivered
12086,4985,2024-06-13,Delivered
12087,1962,2024-11-26,Cancelled
12088,2092,2024-12-23,Shipped
12089,2332,2025-08-08,Cancelled
12090,536,2024-04-08,Shipped
12091,3950,2023-09-25,Cancelled
12092,2591,2025-02-22,Shipped
12093,2544,2024-02-13,Delivered
12094,1414,2024-01-02,Delivered
12095,2410,2024-09-24,Shipped
12096,1680,2024-04-11,Cancelled
12097,4820,2024-07-16,Pending
12098,2514,2024-02-21,Delivered
12099,1944,2024-01-24,Cancelled
12100,4726,2025-02-14,Pending
12101,2097,2025-01-03,Pending
12102,2270,2024-01-03,Pending
12103,2771,2023-09-20,Pending
12104,1707,2024-02-02,Delivered
12105,4373,2024-04-11,Cancelled
12106,3090,2025-04-17,Shipped
12107,3928,2025-08-02,Delivered
12108,3827,2025-04-04,Shipped
12109,1167,2024-05-24,Pending
12110,1267,2024-04-19,Cancelled
12111,4537,2023-10-09,Delivered
12112,1020,2024-04-01,Pending
12113,1702,2025-08-09,Cancelled
12114,1009,2025-07-22,Shipped
12115,237,2024-08-10,Pending
12116,3590,2025-06-02,Shipped
12117,600,2024-09-02,Cancelled
12118,3857,2025-09-11,Shipped
12119,1965,2024-12-13,Pending
12120,926,2025-07-14,Delivered
12121,2305,2024-07-31,Delivered
12122,1894,2024-12-07,Cancelled
12123,4581,2024-04-22,Cancelled
12124,213,2024-03-04,Shipped
12125,3488,2025-02-09,Delivered
12126,1020,2023-11-20,Pending
12127,3009,2023-11-07,Delivered
12128,537,2024-04-29,Shipped
12129,623,2024-09-29,Pending
12130,630,2023-10-20,Cancelled
12131,2657,2024-11-15,Shipped
12132,1857,2024-03-22,Pending
12133,3474,2023-10-24,Cancelled
12134,3080,2024-06-17,Pending
12135,1533,2025-06-13,Pending
12136,590,2024-07-30,Pending
12137,2077,2025-04-06,Delivered
12138,3761,2025-01-28,Shipped
12139,311,2024-03-06,Pending
12140,3462,2024-08-10,Cancelled
12141,4812,2024-09-15,Cancelled
12142,2013,2024-07-29,Shipped
12143,2347,2025-07-26,Cancelled
12144,2081,2025-03-12,Shipped
12145,2204,2025-07-22,Cancelled
12146,3331,2025-02-04,Pending
12147,2404,2024-07-14,Cancelled
12148,396,2025-05-10,Cancelled
12149,1312,2024-11-13,Shipped
12150,47,2023-09-24,Shipped
12151,4643,2025-05-31,Pending
12152,2279,2024-08-10,Pending
12153,2826,2025-08-20,Pending
12154,1526,2024-02-20,Delivered
12155,1076,2025-05-22,Shipped
12156,863,2025-01-15,Shipped
12157,1544,2023-11-19,Shipped
12158,4476,2025-06-18,Shipped
12159,4569,2025-08-22,Pending
12160,2187,2025-02-07,Delivered
12161,22,2024-11-06,Delivered
12162,2864,2024-06-11,Cancelled
12163,2069,2023-11-10,Shipped
12164,992,2024-12-13,Cancelled
12165,4656,2023-09-17,Pending
12166,1185,2024-07-28,Shipped
12167,2661,2024-10-13,Shipped
12168,4072,2025-06-17,Delivered
12169,4533,2024-12-04,Shipped
12170,318,2024-01-10,Delivered
12171,2985,2025-06-15,Cancelled
12172,137,2023-11-20,Pending
12173,834,2024-06-02,Shipped
12174,1451,2023-09-15,Shipped
12175,1744,2024-08-16,Pending
12176,3801,2024-03-29,Pending
12177,2275,2024-03-13,Pending
12178,1380,2025-08-22,Delivered
12179,4636,2024-12-18,Pending
12180,3669,2025-09-11,Delivered
12181,2370,2024-01-09,Pending
12182,2408,2023-10-04,Delivered
12183,4228,2024-12-31,Pending
12184,4352,2025-04-16,Shipped
12185,2343,2024-08-28,Shipped
12186,1731,2024-07-18,Cancelled
12187,3113,2025-05-24,Pending
12188,4687,2023-12-30,Cancelled
12189,4582,2025-05-25,Shipped
12190,1006,2023-11-10,Pending
12191,745,2024-08-28,Shipped
12192,2744,2024-05-09,Cancelled
12193,1628,2024-10-31,Pending
12194,3739,2024-03-29,Delivered
12195,3434,2024-06-29,Shipped
12196,2883,2025-02-10,Pending
12197,2102,2025-06-17,Delivered
12198,2262,2025-02-21,Cancelled
12199,2820,2024-03-26,Cancelled
12200,2201,2023-11-04,Shipped
12201,705,2025-04-15,Shipped
12202,479,2025-04-06,Cancelled
12203,2158,2024-06-07,Pending
12204,2362,2024-04-06,Delivered
12205,617,2024-12-27,Cancelled
12206,2842,2024-11-12,Pending
12207,4198,2024-08-08,Cancelled
12208,372,2025-06-17,Pending
12209,398,2025-01-27,Shipped
12210,2329,2025-04-22,Delivered
12211,3104,2024-03-29,Pending
12212,3629,2024-04-16,Delivered
12213,489,2025-06-01,Shipped
12214,327,2025-07-16,Shipped
12215,3029,2023-11-15,Delivered
12216,2090,2025-09-12,Delivered
12217,3901,2024-01-07,Pending
12218,329,2024-04-05,Pending
12219,2830,2024-06-17,Delivered
12220,1855,2024-11-05,Shipped
12221,3784,2024-07-31,Delivered
12222,481,2023-09-28,Delivered
12223,3363,2025-07-01,Cancelled
12224,4801,2025-04-11,Shipped
12225,1671,2023-12-17,Delivered
12226,2199,2023-10-04,Delivered
12227,874,2023-12-03,Delivered
12228,2480,2024-06-21,Cancelled
12229,812,2023-10-26,Shipped
12230,3299,2025-03-22,Delivered
12231,3652,2025-03-18,Pending
12232,765,2025-05-21,Pending
12233,2023,2023-12-22,Pending
12234,3423,2025-02-01,Cancelled
12235,2120,2024-04-04,Pending
12236,4915,2025-04-11,Cancelled
12237,1035,2025-02-01,Cancelled
12238,2357,2025-07-04,Delivered
12239,3791,2023-12-15,Shipped
12240,3910,2024-10-13,Cancelled
12241,4287,2024-06-19,Pending
12242,3305,2024-09-20,Cancelled
12243,3807,2024-10-07,Cancelled
12244,879,2024-01-29,Cancelled
12245,2249,2024-11-19,Cancelled
12246,1059,2023-12-20,Pending
12247,2638,2023-12-23,Cancelled
12248,1745,2024-03-17,Shipped
12249,480,2024-11-08,Delivered
12250,2560,2023-09-30,Pending
12251,558,2025-05-16,Pending
12252,2629,2025-04-18,Cancelled
12253,4020,2025-03-15,Cancelled
12254,3980,2025-01-16,Delivered
12255,549,2023-10-29,Cancelled
12256,1236,2025-03-04,Pending
12257,4695,2024-12-12,Cancelled
12258,200,2024-10-14,Pending
12259,1902,2025-01-07,Pending
12260,4004,2024-02-24,Shipped
12261,4693,2024-01-24,Shipped
12262,2528,2024-12-31,Cancelled
12263,111,2023-10-04,Pending
12264,1317,2025-03-01,Shipped
12265,2072,2025-06-07,Cancelled
12266,740,2024-08-16,Cancelled
12267,3257,2025-02-03,Cancelled
12268,2,2023-12-09,Pending
12269,3280,2025-03-07,Cancelled
12270,1129,2024-05-14,Shipped
12271,3659,2024-09-28,Delivered
12272,2140,2024-04-16,Shipped
12273,4973,2024-11-08,Delivered
12274,1564,2025-04-16,Pending
12275,149,2025-04-20,Shipped
12276,855,2025-01-19,Pending
12277,2167,2024-03-08,Shipped
12278,3143,2024-01-21,Delivered
12279,3674,2024-02-04,Cancelled
12280,855,2024-03-16,Pending
12281,291,2024-06-11,Shipped
12282,4218,2023-12-30,Delivered
12283,2502,2023-11-06,Pending
12284,3375,2024-09-17,Pending
12285,4820,2025-04-01,Shipped
12286,3242,2024-03-30,Cancelled
12287,3916,2024-11-07,Cancelled
12288,2095,2023-09-18,Cancelled
12289,1447,2024-09-26,Pending
12290,627,2025-06-13,Delivered
12291,2421,2024-09-18,Cancelled
12292,452,2024-11-03,Delivered
12293,1326,2023-09-23,Shipped
12294,3694,2025-07-03,Pending
12295,2272,2025-07-16,Delivered
12296,139,2025-08-27,Pending
12297,3467,2025-01-30,Shipped
12298,3258,2025-03-29,Delivered
12299,4834,2025-05-21,Cancelled
12300,2424,2024-07-19,Pending
12301,1217,2024-01-18,Shipped
12302,4247,2023-12-01,Pending
12303,4694,2024-08-01,Shipped
12304,4500,2024-09-24,Delivered
12305,2170,2025-04-21,Cancelled
12306,1646,2024-06-08,Pending
12307,718,2025-05-19,Pending
12308,3137,2024-01-10,Delivered
12309,2469,2024-08-01,Cancelled
12310,2044,2024-01-17,Shipped
12311,2670,2024-12-18,Pending
12312,4742,2023-12-01,Delivered
12313,3809,2025-05-24,Delivered
12314,4507,2024-11-30,Delivered
12315,4132,2025-05-25,Delivered
12316,1930,2024-07-15,Shipped
12317,1979,2024-10-04,Pending
12318,1280,2023-10-13,Delivered
12319,4439,2024-07-29,Shipped
12320,2428,2025-08-09,Pending
12321,2113,2023-10-02,Cancelled
12322,2479,2025-08-14,Delivered
12323,1685,2024-03-17,Shipped
12324,1010,2024-12-15,Pending
12325,369,2023-09-22,Cancelled
12326,4512,2024-11-18,Shipped
12327,3963,2024-12-22,Pending
12328,3323,2025-02-15,Shipped
12329,1137,2024-10-09,Cancelled
12330,412,2024-02-04,Cancelled
12331,4469,2024-05-18,Shipped
12332,1085,2024-07-22,Pending
12333,1685,2025-06-03,Shipped
12334,1805,2025-04-27,Shipped
12335,1764,2025-06-03,Pending
12336,638,2025-05-19,Delivered
12337,3415,2025-01-02,Shipped
12338,55,2025-05-03,Delivered
12339,2847,2024-02-19,Delivered
12340,4676,2025-01-20,Shipped
12341,3121,2025-03-26,Delivered
12342,1476,2024-07-10,Delivered
12343,2110,2024-09-21,Pending
12344,1024,2025-01-23,Cancelled
12345,702,2025-03-22,Shipped
12346,4094,2025-07-02,Pending
12347,3613,2024-07-31,Cancelled
12348,3450,2024-01-26,Delivered
12349,1678,2025-06-15,Shipped
12350,4858,2025-06-06,Cancelled
12351,582,2025-06-16,Cancelled
12352,4295,2023-12-26,Cancelled
12353,2454,2024-07-30,Cancelled
12354,4658,2023-12-09,Cancelled
12355,1949,2024-04-23,Shipped
12356,4418,2023-10-13,Shipped
12357,4544,2023-09-29,Pending
12358,579,2025-07-31,Delivered
12359,4384,2023-11-09,Cancelled
12360,127,2024-09-10,Pending
12361,169,2025-04-24,Delivered
12362,3296,2024-02-09,Pending
12363,4817,2024-09-18,Pending
12364,1243,2025-03-19,Delivered
12365,4113,2024-07-15,Delivered
12366,4734,2023-09-29,Pending
12367,2898,2025-06-05,Delivered
12368,1970,2024-03-11,Cancelled
12369,4325,2023-09-26,Shipped
12370,2942,2024-04-04,Cancelled
12371,1345,2024-12-11,Cancelled
12372,3684,2025-08-16,Pending
12373,3926,2024-02-10,Pending
12374,94,2023-12-17,Shipped
12375,2181,2024-12-02,Cancelled
12376,3413,2024-08-09,Cancelled
12377,3994,2025-06-17,Pending
12378,2629,2023-12-26,Delivered
12379,2148,2024-05-18,Cancelled
12380,4866,2024-04-21,Shipped
12381,4566,2025-05-03,Shipped
12382,1964,2023-11-06,Delivered
12383,23,2024-07-11,Cancelled
12384,1202,2025-05-19,Pending
12385,4469,2024-10-11,Pending
12386,4271,2025-08-08,Shipped
12387,3324,2025-05-28,Delivered
12388,4642,2024-04-08,Pending
12389,3299,2024-07-02,Cancelled
12390,1822,2024-11-17,Cancelled
12391,2592,2024-10-19,Delivered
12392,2700,2025-05-19,Shipped
12393,560,2023-12-27,Delivered
12394,1125,2025-06-08,Shipped
12395,4364,2024-03-28,Shipped
12396,4724,2024-11-15,Pending
12397,3806,2024-03-13,Pending
12398,2637,2025-01-12,Shipped
12399,1856,2024-08-12,Cancelled
12400,1228,2024-04-07,Pending
12401,2404,2025-04-18,Shipped
12402,1088,2024-10-09,Delivered
12403,4820,2023-11-01,Shipped
12404,303,2023-10-04,Shipped
12405,1959,2025-05-08,Shipped
12406,4208,2025-07-06,Pending
12407,1696,2024-12-13,Shipped
12408,2309,2025-07-28,Delivered
12409,3047,2025-01-30,Shipped
12410,3074,2025-08-11,Cancelled
12411,175,2024-10-20,Pending
12412,4720,2024-07-16,Pending
12413,2702,2025-08-06,Delivered
12414,2735,2025-08-01,Pending
12415,3738,2023-10-27,Delivered
12416,2117,2025-02-19,Pending
12417,1461,2025-03-11,Shipped
12418,57,2024-12-11,Pending
12419,300,2025-02-06,Shipped
12420,2709,2024-04-09,Pending
12421,726,2024-05-19,Shipped
12422,849,2024-03-24,Shipped
12423,837,2024-03-08,Cancelled
12424,1874,2024-12-22,Shipped
12425,2645,2025-01-17,Shipped
12426,3818,2024-01-24,Delivered
12427,2238,2024-01-26,Delivered
12428,268,2023-12-30,Delivered
12429,3347,2023-11-30,Pending
12430,2580,2023-11-14,Delivered
12431,1575,2025-05-28,Cancelled
12432,73,2023-12-18,Delivered
12433,1844,2024-05-24,Pending
12434,2348,2025-08-16,Cancelled
12435,2000,2025-03-30,Shipped
12436,3651,2024-01-02,Delivered
12437,838,2024-08-15,Cancelled
12438,2194,2025-07-17,Cancelled
12439,4711,2023-10-11,Shipped
12440,2102,2025-02-20,Pending
12441,1987,2025-06-08,Shipped
12442,4462,2024-09-06,Cancelled
12443,2800,2024-10-12,Pending
12444,3291,2025-02-24,Delivered
12445,4029,2024-08-16,Pending
12446,3772,2024-11-29,Pending
12447,4678,2024-01-14,Cancelled
12448,4197,2024-10-09,Pending
12449,778,2025-05-23,Cancelled
12450,2949,2023-09-21,Shipped
12451,1444,2025-05-28,Pending
12452,1309,2024-03-11,Delivered
12453,3865,2024-10-20,Shipped
12454,4692,2024-10-25,Pending
12455,1706,2023-10-09,Pending
12456,4899,2024-09-22,Pending
12457,994,2024-05-28,Cancelled
12458,2477,2023-10-26,Cancelled
12459,4342,2025-02-15,Shipped
12460,4730,2025-05-07,Pending
12461,4243,2024-11-16,Shipped
12462,1989,2023-10-25,Delivered
12463,1894,2024-04-15,Pending
12464,3475,2025-02-16,Delivered
12465,2878,2024-04-14,Cancelled
12466,3527,2025-03-10,Pending
12467,4546,2025-04-13,Shipped
12468,3157,2025-04-06,Shipped
12469,3744,2025-08-07,Shipped
12470,1122,2023-12-31,Pending
12471,3722,2025-01-04,Delivered
12472,1076,2024-03-02,Pending
12473,4073,2024-05-12,Cancelled
12474,3431,2024-10-19,Delivered
12475,2728,2024-11-23,Cancelled
12476,3370,2023-10-04,Pending
12477,2303,2024-06-15,Delivered
12478,1777,2024-07-25,Cancelled
12479,223,2025-01-03,Delivered
12480,3852,2024-09-01,Shipped
12481,2115,2024-09-13,Cancelled
12482,2178,2025-02-03,Shipped
12483,3243,2024-07-07,Shipped
12484,438,2025-01-27,Pending
12485,4709,2024-02-02,Pending
12486,1215,2024-01-04,Pending
12487,2743,2023-12-28,Pending
12488,2272,2024-01-04,Pending
12489,4871,2024-12-12,Delivered
12490,2040,2024-05-01,Pending
12491,1046,2025-07-22,Delivered
12492,1768,2024-06-15,Cancelled
12493,1931,2024-10-15,Pending
12494,338,2023-10-10,Pending
12495,4107,2024-01-21,Pending
12496,4503,2025-04-02,Cancelled
12497,4896,2023-10-16,Delivered
12498,3564,2024-04-23,Pending
12499,3617,2025-06-10,Shipped
12500,1732,2023-12-19,Delivered
12501,2641,2025-05-20,Cancelled
12502,3989,2025-01-18,Pending
12503,2108,2024-07-19,Pending
12504,3394,2024-01-07,Pending
12505,3068,2023-12-29,Delivered
12506,1007,2023-12-06,Delivered
12507,3867,2025-06-22,Shipped
12508,1772,2025-04-25,Cancelled
12509,406,2023-11-24,Delivered
12510,1221,2025-04-09,Delivered
12511,672,2024-06-21,Shipped
12512,1676,2024-01-11,Cancelled
12513,3030,2025-05-21,Cancelled
12514,2469,2023-12-25,Delivered
12515,4612,2024-11-11,Shipped
12516,1592,2024-10-09,Pending
12517,2254,2024-02-25,Shipped
12518,3039,2024-09-14,Delivered
12519,4975,2024-10-24,Pending
12520,3655,2024-06-15,Shipped
12521,4862,2023-10-18,Pending
12522,2771,2023-12-30,Shipped
12523,3236,2024-03-16,Delivered
12524,654,2025-01-05,Shipped
12525,506,2024-06-05,Shipped
12526,711,2024-11-12,Cancelled
12527,2005,2023-11-09,Cancelled
12528,3489,2025-08-07,Cancelled
12529,140,2024-10-03,Delivered
12530,2554,2024-02-03,Shipped
12531,1248,2025-05-20,Pending
12532,1894,2023-10-26,Shipped
12533,868,2024-07-28,Pending
12534,2218,2025-02-03,Cancelled
12535,4882,2023-11-11,Pending
12536,1790,2025-05-13,Delivered
12537,3386,2024-11-24,Delivered
12538,3569,2025-02-17,Delivered
12539,2128,2025-02-21,Pending
12540,4105,2024-11-25,Pending
12541,1162,2024-11-11,Shipped
12542,1435,2025-01-02,Delivered
